date time,date,time,seconds since 1970,Water Temperature @1.0m,CurrentDirection @7.0m,CurrentMagnitude @7.0m,CurrentDirection @7.0m,Turbidity @26.0m,Water Pressure @26.0m,Water Temperature @26.0m,PAR @26.0m
2013-12-15T04:45:00+1000,15/12/2013,4:45:00,1.39E+09,27.67,Not available,Not available,Not available,0.296,28,27.26,Not available
2013-12-15T04:49:00+1000,15/12/2013,4:49:00,1.39E+09,Not available,242.5,0.216,Not available,Not available,Not available,Not available,
2013-12-15T04:59:00+1000,15/12/2013,4:59:00,1.39E+09,Not available,224.3,0.235,Not available,Not available,Not available,Not available,
2013-12-15T05:00:00+1000,15/12/2013,5:00:00,1.39E+09,27.67,Not available,Not available,Not available,0.319,28.15,27.25,Not available
2013-12-15T05:09:00+1000,15/12/2013,5:09:00,1.39E+09,Not available,226.7,0.255,Not available,Not available,Not available,Not available,
2013-12-15T05:15:00+1000,15/12/2013,5:15:00,1.39E+09,27.66,Not available,Not available,Not available,0.285,28.3,27.24,Not available
2013-12-15T05:19:00+1000,15/12/2013,5:19:00,1.39E+09,Not available,222.7,0.251,Not available,Not available,Not available,Not available,
2013-12-15T05:29:00+1000,15/12/2013,5:29:00,1.39E+09,Not available,226,0.207,Not available,Not available,Not available,Not available,
2013-12-15T05:30:00+1000,15/12/2013,5:30:00,1.39E+09,27.64,Not available,Not available,Not available,0.297,28.45,27.24,Not available
2013-12-15T05:39:00+1000,15/12/2013,5:39:00,1.39E+09,Not available,219.6,0.231,Not available,Not available,Not available,Not available,
2013-12-15T05:45:00+1000,15/12/2013,5:45:00,1.39E+09,27.64,Not available,Not available,Not available,0.267,28.6,27.23,Not available
2013-12-15T05:49:00+1000,15/12/2013,5:49:00,1.39E+09,Not available,211.5,0.212,Not available,Not available,Not available,Not available,
2013-12-15T05:59:00+1000,15/12/2013,5:59:00,1.39E+09,Not available,208.1,0.202,Not available,Not available,Not available,Not available,
2013-12-15T06:00:00+1000,15/12/2013,6:00:00,1.39E+09,27.64,Not available,Not available,Not available,0.515,28.74,27.21,Not available
2013-12-15T06:09:00+1000,15/12/2013,6:09:00,1.39E+09,Not available,199,0.237,Not available,Not available,Not available,Not available,
2013-12-15T06:15:00+1000,15/12/2013,6:15:00,1.39E+09,27.64,Not available,Not available,Not available,0.617,28.87,27.19,Not available
2013-12-15T06:19:00+1000,15/12/2013,6:19:00,1.39E+09,Not available,188.6,0.241,Not available,Not available,Not available,Not available,
2013-12-15T06:29:00+1000,15/12/2013,6:29:00,1.39E+09,Not available,188.4,0.273,Not available,Not available,Not available,Not available,
2013-12-15T06:30:00+1000,15/12/2013,6:30:00,1.39E+09,27.64,Not available,Not available,Not available,0.261,28.99,27.18,Not available
2013-12-15T06:39:00+1000,15/12/2013,6:39:00,1.39E+09,Not available,190.5,0.262,Not available,Not available,Not available,Not available,
2013-12-15T06:45:00+1000,15/12/2013,6:45:00,1.39E+09,27.65,Not available,Not available,Not available,0.324,29.1,27.17,Not available
2013-12-15T06:49:00+1000,15/12/2013,6:49:00,1.39E+09,Not available,187.7,0.306,Not available,Not available,Not available,Not available,
2013-12-15T06:59:00+1000,15/12/2013,6:59:00,1.39E+09,Not available,174.2,0.339,Not available,Not available,Not available,Not available,
2013-12-15T07:00:00+1000,15/12/2013,7:00:00,1.39E+09,27.64,Not available,Not available,Not available,3.308,29.2,27.17,Not available
2013-12-15T07:09:00+1000,15/12/2013,7:09:00,1.39E+09,Not available,174,0.333,Not available,Not available,Not available,Not available,
2013-12-15T07:15:00+1000,15/12/2013,7:15:00,1.39E+09,27.64,Not available,Not available,Not available,1.615,29.29,27.16,Not available
2013-12-15T07:19:00+1000,15/12/2013,7:19:00,1.39E+09,Not available,170.5,0.308,Not available,Not available,Not available,Not available,
2013-12-15T07:29:00+1000,15/12/2013,7:29:00,1.39E+09,Not available,170.3,0.321,Not available,Not available,Not available,Not available,
2013-12-15T07:30:00+1000,15/12/2013,7:30:00,1.39E+09,27.64,Not available,Not available,Not available,0.464,29.35,27.17,Not available
2013-12-15T07:39:00+1000,15/12/2013,7:39:00,1.39E+09,Not available,167.9,0.305,Not available,Not available,Not available,Not available,
2013-12-15T07:45:00+1000,15/12/2013,7:45:00,1.39E+09,27.65,Not available,Not available,Not available,0.26,29.4,27.18,Not available
2013-12-15T07:49:00+1000,15/12/2013,7:49:00,1.39E+09,Not available,160.2,0.348,Not available,Not available,Not available,Not available,
2013-12-15T07:59:00+1000,15/12/2013,7:59:00,1.39E+09,Not available,153.1,0.316,Not available,Not available,Not available,Not available,
2013-12-15T08:00:00+1000,15/12/2013,8:00:00,1.39E+09,27.65,Not available,Not available,Not available,1.657,29.43,27.18,Not available
2013-12-15T08:09:00+1000,15/12/2013,8:09:00,1.39E+09,Not available,155.6,0.361,Not available,Not available,Not available,Not available,
2013-12-15T08:15:00+1000,15/12/2013,8:15:00,1.39E+09,27.67,Not available,Not available,Not available,0.259,29.44,27.19,Not available
2013-12-15T08:19:00+1000,15/12/2013,8:19:00,1.39E+09,Not available,153.7,0.338,Not available,Not available,Not available,Not available,
2013-12-15T08:29:00+1000,15/12/2013,8:29:00,1.39E+09,Not available,153,0.332,Not available,Not available,Not available,Not available,
2013-12-15T08:30:00+1000,15/12/2013,8:30:00,1.39E+09,27.68,Not available,Not available,Not available,0.261,29.44,27.19,Not available
2013-12-15T08:39:00+1000,15/12/2013,8:39:00,1.39E+09,Not available,149.6,0.264,Not available,Not available,Not available,Not available,
2013-12-15T08:45:00+1000,15/12/2013,8:45:00,1.39E+09,27.69,Not available,Not available,Not available,0.275,29.42,27.2,Not available
2013-12-15T08:49:00+1000,15/12/2013,8:49:00,1.39E+09,Not available,148.1,0.32,Not available,Not available,Not available,Not available,
2013-12-15T08:59:00+1000,15/12/2013,8:59:00,1.39E+09,Not available,147.4,0.277,Not available,Not available,Not available,Not available,
2013-12-15T09:00:00+1000,15/12/2013,9:00:00,1.39E+09,27.69,Not available,Not available,Not available,0.237,29.4,27.2,Not available
2013-12-15T09:09:00+1000,15/12/2013,9:09:00,1.39E+09,Not available,148.5,0.287,Not available,Not available,Not available,Not available,
2013-12-15T09:15:00+1000,15/12/2013,9:15:00,1.39E+09,27.71,Not available,Not available,Not available,0.26,29.36,27.21,Not available
2013-12-15T09:19:00+1000,15/12/2013,9:19:00,1.39E+09,Not available,142.1,0.309,Not available,Not available,Not available,Not available,
2013-12-15T09:29:00+1000,15/12/2013,9:29:00,1.39E+09,Not available,146.4,0.287,Not available,Not available,Not available,Not available,
2013-12-15T09:30:00+1000,15/12/2013,9:30:00,1.39E+09,27.72,Not available,Not available,Not available,0.245,29.3,27.22,Not available
2013-12-15T09:39:00+1000,15/12/2013,9:39:00,1.39E+09,Not available,139.5,0.237,Not available,Not available,Not available,Not available,
2013-12-15T09:45:00+1000,15/12/2013,9:45:00,1.39E+09,27.73,Not available,Not available,Not available,0.281,29.23,27.24,Not available
2013-12-15T09:49:00+1000,15/12/2013,9:49:00,1.39E+09,Not available,135.3,0.245,Not available,Not available,Not available,Not available,
2013-12-15T09:59:00+1000,15/12/2013,9:59:00,1.39E+09,Not available,130.6,0.22,Not available,Not available,Not available,Not available,
2013-12-15T10:00:00+1000,15/12/2013,10:00:00,1.39E+09,27.74,Not available,Not available,Not available,0.256,29.16,27.25,Not available
2013-12-15T10:09:00+1000,15/12/2013,10:09:00,1.39E+09,Not available,129.6,0.201,Not available,Not available,Not available,Not available,
2013-12-15T10:15:00+1000,15/12/2013,10:15:00,1.39E+09,27.75,Not available,Not available,Not available,0.974,29.07,27.26,Not available
2013-12-15T10:19:00+1000,15/12/2013,10:19:00,1.39E+09,Not available,125.6,0.194,Not available,Not available,Not available,Not available,
2013-12-15T10:29:00+1000,15/12/2013,10:29:00,1.39E+09,Not available,116,0.178,Not available,Not available,Not available,Not available,
2013-12-15T10:30:00+1000,15/12/2013,10:30:00,1.39E+09,27.77,Not available,Not available,Not available,0.255,28.98,27.28,Not available
2013-12-15T10:39:00+1000,15/12/2013,10:39:00,1.39E+09,Not available,117.5,0.188,Not available,Not available,Not available,Not available,
2013-12-15T10:45:00+1000,15/12/2013,10:45:00,1.39E+09,27.78,Not available,Not available,Not available,1.123,28.88,27.3,Not available
2013-12-15T10:49:00+1000,15/12/2013,10:49:00,1.39E+09,Not available,103.3,0.161,Not available,Not available,Not available,Not available,
2013-12-15T10:59:00+1000,15/12/2013,10:59:00,1.39E+09,Not available,90.8,0.149,Not available,Not available,Not available,Not available,
2013-12-15T11:00:00+1000,15/12/2013,11:00:00,1.39E+09,27.79,Not available,Not available,Not available,1.144,28.78,27.32,Not available
2013-12-15T11:09:00+1000,15/12/2013,11:09:00,1.39E+09,Not available,91.3,0.13,Not available,Not available,Not available,Not available,
2013-12-15T11:15:00+1000,15/12/2013,11:15:00,1.39E+09,27.81,Not available,Not available,Not available,0.239,28.68,27.34,Not available
2013-12-15T11:19:00+1000,15/12/2013,11:19:00,1.39E+09,Not available,73.5,0.095,Not available,Not available,Not available,Not available,
2013-12-15T11:29:00+1000,15/12/2013,11:29:00,1.39E+09,Not available,74.8,0.111,Not available,Not available,Not available,Not available,
2013-12-15T11:30:00+1000,15/12/2013,11:30:00,1.39E+09,27.8,Not available,Not available,Not available,0.238,28.57,27.36,Not available
2013-12-15T11:39:00+1000,15/12/2013,11:39:00,1.39E+09,Not available,43.8,0.105,Not available,Not available,Not available,Not available,
2013-12-15T11:45:00+1000,15/12/2013,11:45:00,1.39E+09,27.83,Not available,Not available,Not available,0.228,28.47,27.39,Not available
2013-12-15T11:49:00+1000,15/12/2013,11:49:00,1.39E+09,Not available,35.5,0.112,Not available,Not available,Not available,Not available,
2013-12-15T11:59:00+1000,15/12/2013,11:59:00,1.39E+09,Not available,38.9,0.1,Not available,Not available,Not available,Not available,
2013-12-15T12:00:00+1000,15/12/2013,12:00:00,1.39E+09,27.84,Not available,Not available,Not available,0.223,28.36,27.41,Not available
2013-12-15T12:09:00+1000,15/12/2013,12:09:00,1.39E+09,Not available,13.2,0.149,Not available,Not available,Not available,Not available,
2013-12-15T12:15:00+1000,15/12/2013,12:15:00,1.39E+09,27.86,Not available,Not available,Not available,0.236,28.26,27.43,Not available
2013-12-15T12:19:00+1000,15/12/2013,12:19:00,1.39E+09,Not available,17.9,0.124,Not available,Not available,Not available,Not available,
2013-12-15T12:29:00+1000,15/12/2013,12:29:00,1.39E+09,Not available,8.5,0.175,Not available,Not available,Not available,Not available,
2013-12-15T12:30:00+1000,15/12/2013,12:30:00,1.39E+09,27.86,Not available,Not available,Not available,0.228,28.16,27.46,Not available
2013-12-15T12:39:00+1000,15/12/2013,12:39:00,1.39E+09,Not available,3.7,0.154,Not available,Not available,Not available,Not available,
2013-12-15T12:45:00+1000,15/12/2013,12:45:00,1.39E+09,27.87,Not available,Not available,Not available,0.226,28.07,27.48,Not available
2013-12-15T12:49:00+1000,15/12/2013,12:49:00,1.39E+09,Not available,348.3,0.192,Not available,Not available,Not available,Not available,
2013-12-15T12:59:00+1000,15/12/2013,12:59:00,1.39E+09,Not available,345,0.205,Not available,Not available,Not available,Not available,
2013-12-15T13:00:00+1000,15/12/2013,13:00:00,1.39E+09,27.86,Not available,Not available,Not available,0.227,27.99,27.5,Not available
2013-12-15T13:09:00+1000,15/12/2013,13:09:00,1.39E+09,Not available,347.2,0.216,Not available,Not available,Not available,Not available,
2013-12-15T13:15:00+1000,15/12/2013,13:15:00,1.39E+09,27.86,Not available,Not available,Not available,1.083,27.91,27.52,Not available
2013-12-15T13:19:00+1000,15/12/2013,13:19:00,1.39E+09,Not available,350.1,0.203,Not available,Not available,Not available,Not available,
2013-12-15T13:29:00+1000,15/12/2013,13:29:00,1.39E+09,Not available,348.2,0.215,Not available,Not available,Not available,Not available,
2013-12-15T13:30:00+1000,15/12/2013,13:30:00,1.39E+09,27.86,Not available,Not available,Not available,0.264,27.85,27.53,Not available
2013-12-15T13:39:00+1000,15/12/2013,13:39:00,1.39E+09,Not available,340.3,0.235,Not available,Not available,Not available,Not available,
2013-12-15T13:45:00+1000,15/12/2013,13:45:00,1.39E+09,27.86,Not available,Not available,Not available,0.225,27.79,27.56,Not available
2013-12-15T13:49:00+1000,15/12/2013,13:49:00,1.39E+09,Not available,338.3,0.259,Not available,Not available,Not available,Not available,
2013-12-15T13:59:00+1000,15/12/2013,13:59:00,1.39E+09,Not available,337,0.259,Not available,Not available,Not available,Not available,
2013-12-15T14:00:00+1000,15/12/2013,14:00:00,1.39E+09,27.86,Not available,Not available,Not available,0.208,27.74,27.57,Not available
2013-12-15T14:09:00+1000,15/12/2013,14:09:00,1.39E+09,Not available,337,0.268,Not available,Not available,Not available,Not available,
2013-12-15T14:15:00+1000,15/12/2013,14:15:00,1.39E+09,27.85,Not available,Not available,Not available,0.215,27.72,27.59,Not available
2013-12-15T14:19:00+1000,15/12/2013,14:19:00,1.39E+09,Not available,334.5,0.284,Not available,Not available,Not available,Not available,
2013-12-15T14:29:00+1000,15/12/2013,14:29:00,1.39E+09,Not available,333.1,0.266,Not available,Not available,Not available,Not available,
2013-12-15T14:30:00+1000,15/12/2013,14:30:00,1.39E+09,27.85,Not available,Not available,Not available,0.415,27.69,27.59,Not available
2013-12-15T14:39:00+1000,15/12/2013,14:39:00,1.39E+09,Not available,336.3,0.298,Not available,Not available,Not available,Not available,
2013-12-15T14:45:00+1000,15/12/2013,14:45:00,1.39E+09,27.86,Not available,Not available,Not available,0.212,27.69,27.59,Not available
2013-12-15T14:49:00+1000,15/12/2013,14:49:00,1.39E+09,Not available,323.7,0.27,Not available,Not available,Not available,Not available,
2013-12-15T14:59:00+1000,15/12/2013,14:59:00,1.39E+09,Not available,322.2,0.266,Not available,Not available,Not available,Not available,
2013-12-15T15:00:00+1000,15/12/2013,15:00:00,1.39E+09,27.85,Not available,Not available,Not available,0.39,27.69,27.59,Not available
2013-12-15T15:09:00+1000,15/12/2013,15:09:00,1.39E+09,Not available,324.4,0.29,Not available,Not available,Not available,Not available,
2013-12-15T15:15:00+1000,15/12/2013,15:15:00,1.39E+09,27.86,Not available,Not available,Not available,0.21,27.7,27.57,Not available
2013-12-15T15:19:00+1000,15/12/2013,15:19:00,1.39E+09,Not available,318.5,0.252,Not available,Not available,Not available,Not available,
2013-12-15T15:29:00+1000,15/12/2013,15:29:00,1.39E+09,Not available,312.9,0.255,Not available,Not available,Not available,Not available,
2013-12-15T15:30:00+1000,15/12/2013,15:30:00,1.39E+09,27.85,Not available,Not available,Not available,0.259,27.73,27.56,Not available
2013-12-15T15:39:00+1000,15/12/2013,15:39:00,1.39E+09,Not available,311.9,0.285,Not available,Not available,Not available,Not available,
2013-12-15T15:45:00+1000,15/12/2013,15:45:00,1.39E+09,27.84,Not available,Not available,Not available,1.164,27.78,27.56,Not available
2013-12-15T15:49:00+1000,15/12/2013,15:49:00,1.39E+09,Not available,309.4,0.255,Not available,Not available,Not available,Not available,
2013-12-15T15:59:00+1000,15/12/2013,15:59:00,1.39E+09,Not available,295.4,0.284,Not available,Not available,Not available,Not available,
2013-12-15T16:00:00+1000,15/12/2013,16:00:00,1.39E+09,27.83,Not available,Not available,Not available,0.25,27.84,27.56,Not available
2013-12-15T16:09:00+1000,15/12/2013,16:09:00,1.39E+09,Not available,301.9,0.237,Not available,Not available,Not available,Not available,
2013-12-15T16:15:00+1000,15/12/2013,16:15:00,1.39E+09,27.82,Not available,Not available,Not available,0.203,27.9,27.57,Not available
2013-12-15T16:19:00+1000,15/12/2013,16:19:00,1.39E+09,Not available,292,0.248,Not available,Not available,Not available,Not available,
2013-12-15T16:29:00+1000,15/12/2013,16:29:00,1.39E+09,Not available,288.1,0.206,Not available,Not available,Not available,Not available,
2013-12-15T16:30:00+1000,15/12/2013,16:30:00,1.39E+09,27.79,Not available,Not available,Not available,1,27.98,27.58,Not available
2013-12-15T16:39:00+1000,15/12/2013,16:39:00,1.39E+09,Not available,284.4,0.185,Not available,Not available,Not available,Not available,
2013-12-15T16:45:00+1000,15/12/2013,16:45:00,1.39E+09,27.8,Not available,Not available,Not available,3.215,28.06,27.59,Not available
2013-12-15T16:49:00+1000,15/12/2013,16:49:00,1.39E+09,Not available,284.1,0.168,Not available,Not available,Not available,Not available,
